GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,Home_Team_Name,Visitor_Team_Name,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,Winner,
2021-04-14,22000835,Final,Pelicans,Knicks,2020,106,0.455,0.833,0.214,25,49,116,0.454,0.846,0.515,19,48,Knicks,22000835
2021-04-14,22000461,Final,Rockets,Pacers,2020,124,0.462,0.818,0.294,22,47,132,0.532,0.773,0.417,28,48,Pacers,22000461
2021-04-14,22000836,Final,Thunder,Warriors,2020,109,0.478,0.56,0.259,22,50,147,0.547,0.826,0.511,39,41,Warriors,22000836
2021-04-14,22000837,Final,Grizzlies,Mavericks,2020,113,0.467,0.762,0.382,27,45,114,0.5,0.765,0.325,25,45,Mavericks,22000837
2021-04-14,22000838,Final,Nuggets,Heat,2020,123,0.539,0.769,0.472,32,43,106,0.494,0.833,0.406,29,30,Nuggets,22000838
2021-04-14,22000839,Final,Kings,Wizards,2020,111,0.462,0.75,0.333,22,30,123,0.522,0.815,0.292,23,56,Wizards,22000839
2021-04-13,22000817,Final,Timberwolves,Nets,2020,97,0.345,0.727,0.265,16,44,127,0.505,0.833,0.417,31,57,Nets,22000817
2021-04-13,22000823,Final,Pacers,Clippers,2020,115,0.458,0.818,0.225,14,42,126,0.539,0.895,0.464,34,48,Clippers,22000823
2021-04-13,22000824,Final,Raptors,Hawks,2020,103,0.477,0.692,0.256,16,42,108,0.476,0.682,0.433,21,39,Hawks,22000824
2021-04-13,22000825,Final,Hornets,Lakers,2020,93,0.434,0.667,0.257,22,45,101,0.415,0.944,0.364,24,38,Lakers,22000825
2021-04-13,22000826,Final,Jazz,Thunder,2020,106,0.419,0.85,0.362,24,51,96,0.387,0.556,0.412,13,50,Jazz,22000826
2021-04-13,22000827,Final,Suns,Heat,2020,106,0.463,0.944,0.31,28,48,86,0.378,0.789,0.205,24,36,Suns,22000827
2021-04-13,22000828,Final,Trail Blazers,Celtics,2020,115,0.478,0.706,0.395,31,46,116,0.467,0.708,0.429,30,46,Celtics,22000828
2021-04-12,22000815,Final,Knicks,Lakers,2020,111,0.472,0.815,0.185,18,47,96,0.438,0.778,0.333,22,33,Knicks,22000815
2021-04-12,22000818,Final,Mavericks,76ers,2020,95,0.422,0.8,0.25,16,46,113,0.488,0.697,0.387,24,40,76ers,22000818
2021-04-12,22000816,Final,Magic,Spurs,2020,97,0.45,0.625,0.25,15,44,120,0.516,0.778,0.4,30,47,Spurs,22000816
2021-04-12,22000278,Final,Grizzlies,Bulls,2020,101,0.471,0.857,0.321,27,51,90,0.419,0.765,0.161,23,40,Grizzlies,22000278
2021-04-12,22000819,Final,Pelicans,Kings,2020,117,0.545,0.692,0.316,24,51,110,0.433,0.595,0.286,21,34,Pelicans,22000819
2021-04-12,22000820,Final,Jazz,Wizards,2020,121,0.482,0.774,0.417,21,43,125,0.522,0.786,0.474,29,44,Wizards,22000820
2021-04-12,22000821,Final,Warriors,Nuggets,2020,116,0.481,0.909,0.409,23,36,107,0.47,0.84,0.308,23,41,Warriors,22000821
2021-04-12,22000822,Final,Suns,Rockets,2020,126,0.479,0.611,0.556,33,42,120,0.506,0.789,0.405,32,51,Suns,22000822
2021-04-11,22000805,Final,Hornets,Hawks,2020,101,0.463,0.857,0.349,28,38,105,0.452,0.75,0.436,27,41,Hawks,22000805
2021-04-11,22000806,Final,Nuggets,Celtics,2020,87,0.364,0.833,0.235,23,46,105,0.448,0.87,0.212,20,52,Celtics,22000806
2021-04-11,22000807,Final,Cavaliers,Pelicans,2020,109,0.482,0.824,0.325,29,36,116,0.512,0.808,0.292,30,50,Pelicans,22000807
2021-04-11,22000808,Final,Magic,Bucks,2020,87,0.372,0.789,0.222,19,37,124,0.489,0.867,0.475,28,56,Bucks,22000808
2021-04-11,22000809,Final,Knicks,Raptors,2020,102,0.398,0.852,0.257,19,46,96,0.418,0.826,0.324,19,40,Knicks,22000809
2021-04-11,22000810,Final,Mavericks,Spurs,2020,117,0.479,0.933,0.31,25,37,119,0.542,0.778,0.381,20,41,Spurs,22000810
2021-04-11,22000811,Final,Grizzlies,Pacers,2020,125,0.461,0.684,0.3,27,50,132,0.525,0.882,0.351,35,53,Pacers,22000811
2021-04-11,22000812,Final,Timberwolves,Bulls,2020,121,0.494,1,0.444,27,36,117,0.511,0.615,0.395,30,38,Timberwolves,22000812
2021-04-11,22000813,Final,Clippers,Pistons,2020,131,0.625,0.762,0.556,35,37,124,0.529,0.895,0.469,33,31,Clippers,22000813
2021-04-11,22000814,Final,Trail Blazers,Heat,2020,98,0.481,0.684,0.314,21,41,107,0.494,0.65,0.414,21,30,Heat,22000814
2021-04-10,22000794,Final,Cavaliers,Raptors,2020,115,0.453,0.846,0.429,27,32,135,0.616,0.857,0.531,29,39,Raptors,22000794
2021-04-10,22000800,Final,Nets,Lakers,2020,101,0.438,0.867,0.185,19,42,126,0.505,0.65,0.559,30,47,Lakers,22000800
2021-04-10,22000199,Final,Thunder,76ers,2020,93,0.5,0.474,0.4,21,45,117,0.468,0.68,0.316,24,47,76ers,22000199
2021-04-10,22000801,Final,Jazz,Kings,2020,128,0.455,0.857,0.36,22,52,112,0.477,0.636,0.333,23,38,Jazz,22000801
2021-04-10,22000802,Final,Warriors,Rockets,2020,125,0.538,0.813,0.4,31,45,109,0.466,0.7,0.351,25,45,Warriors,22000802
2021-04-10,22000803,Final,Suns,Wizards,2020,134,0.514,1,0.395,36,45,106,0.464,0.679,0.36,27,49,Suns,22000803
2021-04-10,22000804,Final,Trail Blazers,Pistons,2020,118,0.478,0.792,0.448,18,49,103,0.446,0.714,0.346,25,38,Trail Blazers,22000804
2021-04-09,22000790,Final,Magic,Pacers,2020,106,0.422,0.774,0.25,23,50,111,0.413,0.857,0.333,26,49,Pacers,22000790
2021-04-09,22000792,Final,Celtics,Timberwolves,2020,145,0.54,0.941,0.452,32,45,136,0.49,0.9,0.357,30,37,Celtics,22000792
2021-04-09,22000793,Final,Knicks,Grizzlies,2020,133,0.469,0.879,0.438,24,48,129,0.5,0.618,0.467,33,43,Knicks,22000793
2021-04-09,22000791,Final,Hawks,Bulls,2020,120,0.56,0.826,0.259,25,41,108,0.477,0.929,0.394,25,38,Hawks,22000791
2021-04-09,22000795,Final,Pelicans,76ers,2020,101,0.433,0.633,0.182,22,56,94,0.418,0.708,0.355,20,47,Pelicans,22000795
2021-04-09,22000796,Final,Bucks,Hornets,2020,119,0.449,0.739,0.368,23,48,127,0.484,0.909,0.38,35,49,Hornets,22000796
2021-04-09,22000797,Final,Nuggets,Spurs,2020,121,0.544,0.913,0.519,32,46,119,0.462,0.857,0.333,33,38,Nuggets,22000797
2021-04-09,22000798,Final,Warriors,Wizards,2020,107,0.466,0.667,0.306,27,41,110,0.483,0.792,0.263,30,47,Wizards,22000798
2021-04-09,22000799,Final,Clippers,Rockets,2020,126,0.545,0.846,0.514,31,38,109,0.47,0.704,0.324,28,41,Clippers,22000799
2021-04-08,22000523,Final,Raptors,Bulls,2020,113,0.433,0.818,0.324,19,41,122,0.54,0.889,0.4,35,49,Bulls,22000523
2021-04-08,22000784,Final,Heat,Lakers,2020,110,0.479,0.8,0.4,22,38,104,0.443,0.88,0.343,26,40,Heat,22000784
2021-04-08,22000785,Final,Thunder,Cavaliers,2020,102,0.449,0.692,0.406,28,44,129,0.511,0.833,0.351,35,44,Cavaliers,22000785
2021-04-08,22000786,Final,Mavericks,Bucks,2020,116,0.443,0.722,0.378,23,56,101,0.38,0.813,0.364,16,52,Mavericks,22000786
2021-04-08,22000787,Final,Jazz,Trail Blazers,2020,122,0.453,0.889,0.286,21,58,103,0.396,0.778,0.271,18,41,Jazz,22000787
2021-04-08,22000788,Final,Clippers,Suns,2020,113,0.5,0.917,0.486,26,35,103,0.507,0.833,0.25,20,36,Clippers,22000788
2021-04-08,22000789,Final,Kings,Pistons,2020,101,0.442,0.692,0.233,20,38,113,0.524,0.85,0.348,24,43,Pistons,22000789
2021-04-07,22000776,Final,Pacers,Timberwolves,2020,141,0.591,0.895,0.5,32,35,137,0.527,0.775,0.357,30,42,Pacers,22000776
2021-04-07,22000777,Final,Magic,Wizards,2020,116,0.473,0.696,0.387,22,39,131,0.576,0.875,0.528,35,37,Wizards,22000777
2021-04-07,22000778,Final,Celtics,Knicks,2020,101,0.419,0.7,0.375,22,53,99,0.417,0.813,0.485,22,39,Celtics,22000778
2021-04-07,22000779,Final,Nets,Pelicans,2020,139,0.554,0.818,0.463,37,45,111,0.427,0.744,0.222,23,40,Nets,22000779
2021-04-07,22000456,Final,Rockets,Mavericks,2020,102,0.432,0.563,0.386,21,49,93,0.379,0.773,0.256,16,46,Rockets,22000456
2021-04-07,22000780,Final,Hawks,Grizzlies,2020,113,0.446,0.867,0.357,26,42,131,0.539,0.857,0.425,30,54,Grizzlies,22000780
2021-04-07,22000781,Final,Thunder,Hornets,2020,102,0.435,0.706,0.39,29,46,113,0.443,0.923,0.341,27,42,Hornets,22000781
2021-04-07,22000782,Final,Nuggets,Spurs,2020,106,0.44,0.75,0.308,26,53,96,0.418,0.667,0.25,23,42,Nuggets,22000782
2021-04-07,22000783,Final,Suns,Jazz,2020,117,0.446,0.8,0.324,20,61,113,0.447,0.667,0.25,14,45,Suns,22000783
2021-04-06,22000769,Final,Pacers,Bulls,2020,97,0.432,0.75,0.3,20,33,113,0.468,0.786,0.424,28,57,Bulls,22000769
2021-04-06,22000770,Final,Hawks,Pelicans,2020,123,0.5,0.682,0.645,24,42,107,0.407,0.75,0.316,24,49,Hawks,22000770
2021-04-06,22000771,Final,Celtics,76ers,2020,96,0.471,0.889,0.412,19,32,106,0.466,0.744,0.375,16,38,76ers,22000771
2021-04-06,22000772,Final,Raptors,Lakers,2020,101,0.396,0.8,0.152,17,42,110,0.494,0.636,0.45,29,49,Lakers,22000772
2021-04-06,22000773,Final,Heat,Grizzlies,2020,112,0.537,0.611,0.394,34,35,124,0.548,0.75,0.415,30,42,Grizzlies,22000773
2021-04-06,22000321,Final,Nuggets,Pistons,2020,134,0.596,0.889,0.452,36,44,119,0.543,0.8,0.429,27,30,Nuggets,22000321
2021-04-06,22000774,Final,Warriors,Bucks,2020,122,0.479,0.882,0.375,28,42,121,0.512,0.864,0.438,25,40,Warriors,22000774
2021-04-06,22000775,Final,Clippers,Trail Blazers,2020,133,0.517,0.833,0.39,24,48,116,0.402,0.838,0.306,18,48,Clippers,22000775
2021-04-05,22000762,Final,Nets,Knicks,2020,114,0.457,0.769,0.313,27,45,112,0.465,0.818,0.483,24,41,Nets,22000762
2021-04-05,22000763,Final,Raptors,Wizards,2020,103,0.468,0.727,0.212,22,45,101,0.394,0.833,0.343,21,54,Raptors,22000763
2021-04-05,22000764,Final,Mavericks,Jazz,2020,111,0.451,0.75,0.469,22,44,103,0.42,0.773,0.273,20,48,Mavericks,22000764
2021-04-05,22000765,Final,Timberwolves,Kings,2020,116,0.418,0.848,0.375,22,51,106,0.443,0.792,0.25,27,42,Timberwolves,22000765
2021-04-05,22000766,Final,Thunder,Pistons,2020,108,0.423,0.84,0.185,17,42,132,0.516,0.875,0.464,32,50,Pistons,22000766
2021-04-05,22000767,Final,Spurs,Cavaliers,2020,101,0.422,0.813,0.192,22,38,125,0.523,0.852,0.353,29,47,Cavaliers,22000767
2021-04-05,22000768,Final,Rockets,Suns,2020,130,0.544,0.818,0.515,28,38,133,0.512,0.871,0.486,29,37,Suns,22000768
2021-04-04,22000755,Final,Bulls,Nets,2020,115,0.551,0.7,0.364,29,40,107,0.484,0.857,0.393,28,35,Bulls,22000755
2021-04-04,22000756,Final,Clippers,Lakers,2020,104,0.477,0.889,0.5,23,50,86,0.4,0.75,0.304,16,36,Clippers,22000756
2021-04-04,22000757,Final,Celtics,Hornets,2020,116,0.457,0.818,0.389,29,44,86,0.4,0.6,0.323,23,42,Celtics,22000757
2021-04-04,22000758,Final,76ers,Grizzlies,2020,100,0.416,0.643,0.235,23,50,116,0.494,0.8,0.421,30,49,Grizzlies,22000758
2021-04-04,22000759,Final,Hawks,Warriors,2020,117,0.432,0.778,0.375,19,49,111,0.467,0.714,0.25,25,45,Hawks,22000759
2021-04-04,22000760,Final,Rockets,Pelicans,2020,115,0.461,0.708,0.4,25,48,122,0.462,0.629,0.432,26,55,Pelicans,22000760
2021-04-04,22000761,Final,Nuggets,Magic,2020,119,0.489,0.774,0.31,27,54,109,0.472,0.706,0.371,27,36,Nuggets,22000761
2021-04-03,22000747,Final,Wizards,Mavericks,2020,87,0.407,0.8,0.2,12,44,109,0.444,0.792,0.333,17,50,Mavericks,22000747
2021-04-03,22000748,Final,Pistons,Knicks,2020,81,0.354,0.7,0.321,20,43,125,0.544,0.741,0.487,31,44,Knicks,22000748
2021-04-03,22000749,Final,Heat,Cavaliers,2020,115,0.537,0.75,0.395,35,37,101,0.473,0.84,0.323,25,35,Heat,22000749
2021-04-03,22000750,Final,76ers,Timberwolves,2020,122,0.506,0.757,0.429,26,42,113,0.449,0.861,0.333,17,36,76ers,22000750
2021-04-03,22000751,Final,Spurs,Pacers,2020,133,0.485,0.844,0.345,22,46,139,0.553,0.885,0.414,27,44,Pacers,22000751
2021-04-03,22000752,Final,Jazz,Magic,2020,137,0.554,0.75,0.473,34,50,91,0.368,0.806,0.087,11,39,Jazz,22000752
2021-04-03,22000753,Final,Trail Blazers,Thunder,2020,133,0.49,0.786,0.435,25,56,85,0.353,0.708,0.235,17,46,Trail Blazers,22000753
2021-04-03,22000754,Final,Kings,Bucks,2020,128,0.495,1,0.436,31,40,129,0.538,0.9,0.355,31,47,Bucks,22000754
2021-04-02,22000737,Final,Raptors,Warriors,2020,130,0.534,0.84,0.429,26,53,77,0.329,0.778,0.324,19,38,Raptors,22000737
2021-04-02,22000738,Final,Celtics,Rockets,2020,118,0.523,0.75,0.415,35,50,102,0.43,0.615,0.333,26,40,Celtics,22000738
2021-04-02,22000739,Final,Knicks,Mavericks,2020,86,0.36,1,0.316,18,43,99,0.466,0.5,0.324,19,47,Mavericks,22000739
2021-04-02,22000740,Final,Pacers,Hornets,2020,97,0.463,0.579,0.303,29,48,114,0.453,0.69,0.258,27,44,Hornets,22000740
2021-04-02,22000741,Final,Grizzlies,Timberwolves,2020,120,0.442,0.68,0.487,26,53,108,0.447,0.87,0.364,21,39,Grizzlies,22000741
2021-04-02,22000742,Final,Pelicans,Hawks,2020,103,0.432,0.826,0.276,22,34,126,0.563,0.714,0.448,25,42,Hawks,22000742
2021-04-02,22000743,Final,Jazz,Bulls,2020,113,0.468,0.963,0.361,16,43,106,0.483,0.765,0.25,26,41,Jazz,22000743
2021-04-02,22000744,Final,Suns,Thunder,2020,140,0.6,0.81,0.455,36,41,103,0.393,0.783,0.395,19,38,Suns,22000744
2021-04-02,22000745,Final,Trail Blazers,Bucks,2020,109,0.364,0.727,0.389,19,45,127,0.544,0.895,0.308,25,50,Bucks,22000745
2021-04-02,22000746,Final,Kings,Lakers,2020,94,0.424,0.75,0.286,24,38,115,0.473,0.6,0.515,26,55,Lakers,22000746
2021-04-01,22000179,Final,Pistons,Wizards,2020,120,0.479,0.818,0.414,31,48,91,0.471,0.316,0.263,25,40,Pistons,22000179
2021-04-01,22000731,Final,Cavaliers,76ers,2020,94,0.425,0.762,0.286,26,40,114,0.43,0.76,0.405,27,55,76ers,22000731
2021-04-01,22000732,Final,Nets,Hornets,2020,111,0.484,0.75,0.444,34,56,89,0.349,0.842,0.342,22,43,Nets,22000732
2021-04-01,22000733,Final,Heat,Warriors,2020,116,0.476,0.833,0.333,30,37,109,0.439,0.88,0.405,23,46,Heat,22000733
2021-04-01,22000734,Final,Pelicans,Magic,2020,110,0.441,0.842,0.414,26,55,115,0.425,0.87,0.2,20,48,Magic,22000734
2021-04-01,22000735,Final,Spurs,Hawks,2020,129,0.445,0.75,0.325,25,46,134,0.5,0.808,0.542,28,57,Hawks,22000735
2021-04-01,22000736,Final,Clippers,Nuggets,2020,94,0.412,0.875,0.294,17,45,101,0.481,0.714,0.52,28,38,Nuggets,22000736
2021-03-31,22000721,Final,Pistons,Trail Blazers,2020,101,0.465,0.706,0.333,29,36,124,0.512,0.923,0.533,27,43,Trail Blazers,22000721
2021-03-31,22000722,Final,Pacers,Heat,2020,87,0.4,0.667,0.297,23,48,92,0.41,0.643,0.313,22,42,Heat,22000722
2021-03-31,22000723,Final,Celtics,Mavericks,2020,108,0.415,0.826,0.234,20,36,113,0.494,0.72,0.487,20,43,Mavericks,22000723
2021-03-31,22000724,Final,Nets,Rockets,2020,120,0.489,1,0.361,25,45,108,0.5,0.708,0.325,22,31,Nets,22000724
2021-03-31,22000725,Final,Grizzlies,Jazz,2020,107,0.467,0.783,0.278,23,46,111,0.427,0.76,0.327,20,46,Jazz,22000725
2021-03-31,22000726,Final,Timberwolves,Knicks,2020,102,0.414,0.842,0.35,25,40,101,0.476,0.706,0.478,20,41,Timberwolves,22000726
2021-03-31,22000727,Final,Thunder,Raptors,2020,113,0.453,0.75,0.424,19,64,103,0.389,0.85,0.348,21,35,Thunder,22000727
2021-03-31,22000728,Final,Spurs,Kings,2020,120,0.467,0.706,0.385,24,54,106,0.424,0.895,0.314,22,43,Spurs,22000728
2021-03-31,22000729,Final,Lakers,Bucks,2020,97,0.402,0.773,0.278,22,40,112,0.532,0.778,0.538,23,42,Bucks,22000729
2021-03-31,22000730,Final,Suns,Bulls,2020,121,0.568,0.75,0.44,29,32,116,0.434,0.905,0.333,27,50,Suns,22000730
2021-03-30,22000718,Final,Wizards,Hornets,2020,104,0.41,0.8,0.27,22,51,114,0.467,0.842,0.412,24,50,Hornets,22000718
2021-03-30,22000719,Final,Nuggets,76ers,2020,104,0.481,0.824,0.387,26,51,95,0.427,0.933,0.314,18,34,Nuggets,22000719
2021-03-30,22000171,Final,Suns,Hawks,2020,117,0.511,0.833,0.375,27,49,110,0.482,0.714,0.406,30,36,Suns,22000171
2021-03-30,22000720,Final,Clippers,Magic,2020,96,0.416,1,0.324,25,48,103,0.413,0.88,0.294,23,50,Magic,22000720
2021-03-29,22000707,Final,Wizards,Pacers,2020,132,0.556,0.667,0.526,30,55,124,0.473,0.727,0.4,32,37,Wizards,22000707
2021-03-29,22000708,Final,Celtics,Pelicans,2020,109,0.43,0.789,0.326,21,46,115,0.5,0.567,0.516,30,47,Pelicans,22000708
2021-03-29,22000709,Final,Nets,Timberwolves,2020,112,0.471,0.88,0.333,31,50,107,0.388,0.765,0.318,23,51,Nets,22000709
2021-03-29,22000710,Final,Knicks,Heat,2020,88,0.413,0.6,0.278,15,41,98,0.43,0.824,0.294,22,47,Heat,22000710
2021-03-29,22000711,Final,Pistons,Raptors,2020,118,0.507,0.794,0.5,26,43,104,0.407,0.821,0.306,21,39,Pistons,22000711
2021-03-29,22000712,Final,Rockets,Grizzlies,2020,110,0.426,0.864,0.262,28,42,120,0.541,0.708,0.355,31,47,Grizzlies,22000712
2021-03-29,22000713,Final,Thunder,Mavericks,2020,106,0.469,0.636,0.346,17,47,127,0.531,0.692,0.364,30,43,Mavericks,22000713
2021-03-29,22000714,Final,Spurs,Kings,2020,115,0.505,0.786,0.37,24,41,132,0.56,0.8,0.5,29,37,Kings,22000714
2021-03-29,22000715,Final,Jazz,Cavaliers,2020,114,0.463,0.826,0.463,29,55,75,0.349,0.625,0.206,17,40,Jazz,22000715
2021-03-29,22000716,Final,Warriors,Bulls,2020,116,0.5,0.889,0.421,28,39,102,0.524,0.727,0.25,33,39,Warriors,22000716
2021-03-29,22000717,Final,Clippers,Bucks,2020,129,0.537,0.8,0.559,25,46,105,0.469,0.857,0.367,18,32,Clippers,22000717
2021-03-28,22000703,Final,Hornets,Suns,2020,97,0.4,0.696,0.302,16,52,101,0.354,0.862,0.2,17,50,Suns,22000703
2021-03-28,22000704,Final,Raptors,Trail Blazers,2020,117,0.448,0.758,0.333,17,45,122,0.474,0.833,0.294,24,47,Trail Blazers,22000704
2021-03-28,22000705,Final,Nuggets,Hawks,2020,126,0.543,0.688,0.417,32,49,102,0.474,0.857,0.353,18,31,Nuggets,22000705
2021-03-28,22000706,Final,Lakers,Magic,2020,96,0.415,0.739,0.275,25,52,93,0.386,0.824,0.333,19,51,Lakers,22000706
2021-03-27,22000694,Final,Wizards,Pistons,2020,106,0.484,1,0.429,24,48,92,0.388,0.842,0.345,19,43,Wizards,22000694
2021-03-27,22000695,Final,Bucks,Knicks,2020,96,0.414,0.625,0.389,21,48,102,0.43,0.75,0.364,28,44,Knicks,22000695
2021-03-27,22000696,Final,Timberwolves,Rockets,2020,107,0.424,0.786,0.325,26,40,129,0.543,0.846,0.462,29,41,Rockets,22000696
2021-03-27,22000697,Final,Spurs,Bulls,2020,120,0.541,0.643,0.4,29,41,104,0.432,0.778,0.235,28,48,Spurs,22000697
2021-03-27,22000698,Final,Pelicans,Mavericks,2020,112,0.519,0.655,0.346,20,42,103,0.446,0.792,0.323,19,38,Pelicans,22000698
2021-03-27,22000699,Final,Thunder,Celtics,2020,94,0.41,0.625,0.289,16,50,111,0.458,0.786,0.316,22,52,Celtics,22000699
2021-03-27,22000700,Final,Jazz,Grizzlies,2020,126,0.5,0.75,0.422,22,52,110,0.402,0.767,0.273,24,47,Jazz,22000700
2021-03-27,22000701,Final,Clippers,76ers,2020,122,0.529,0.778,0.423,26,38,112,0.506,0.727,0.385,17,38,Clippers,22000701
2021-03-27,22000702,Final,Kings,Cavaliers,2020,100,0.513,0.786,0.233,16,44,98,0.44,0.652,0.346,20,36,Kings,22000702
2021-03-26,22000683,Final,Pistons,Nets,2020,111,0.452,0.723,0.355,19,36,113,0.44,0.765,0.394,19,49,Nets,22000683
2021-03-26,22000684,Final,Raptors,Suns,2020,100,0.411,0.875,0.267,20,38,104,0.478,1,0.25,26,47,Suns,22000684
2021-03-26,22000685,Final,Bucks,Celtics,2020,114,0.444,0.636,0.404,24,49,122,0.489,0.875,0.468,27,44,Celtics,22000685
2021-03-26,22000686,Final,Hornets,Heat,2020,110,0.494,0.737,0.419,30,42,105,0.46,0.5,0.349,28,39,Hornets,22000686
2021-03-26,22000687,Final,Magic,Trail Blazers,2020,105,0.442,0.529,0.444,29,40,112,0.471,0.667,0.45,21,46,Trail Blazers,22000687
2021-03-26,22000688,Final,Timberwolves,Rockets,2020,107,0.379,0.792,0.263,30,50,101,0.425,0.769,0.386,26,47,Timberwolves,22000688
2021-03-26,22000689,Final,Pelicans,Nuggets,2020,108,0.5,0.9,0.414,30,37,113,0.505,0.714,0.5,28,36,Nuggets,22000689
2021-03-26,22000690,Final,Mavericks,Pacers,2020,94,0.411,0.571,0.229,17,51,109,0.437,0.722,0.426,26,49,Pacers,22000690
2021-03-26,22000691,Final,Jazz,Grizzlies,2020,117,0.459,0.833,0.364,25,51,114,0.454,0.778,0.4,27,48,Jazz,22000691
2021-03-26,22000692,Final,Warriors,Hawks,2020,108,0.494,0.692,0.429,29,33,124,0.548,0.792,0.394,31,45,Hawks,22000692
2021-03-26,22000693,Final,Lakers,Cavaliers,2020,100,0.487,0.72,0.231,23,45,86,0.388,0.679,0.192,24,37,Lakers,22000693
2021-03-25,22000678,Final,Heat,Trail Blazers,2020,122,0.56,0.923,0.471,34,39,125,0.478,0.895,0.435,24,40,Trail Blazers,22000678
2021-03-25,22000679,Final,Knicks,Wizards,2020,106,0.366,0.738,0.25,14,55,102,0.463,0.606,0.308,26,46,Knicks,22000679
2021-03-25,22000680,Final,Spurs,Clippers,2020,85,0.402,0.846,0.348,16,39,98,0.382,0.944,0.382,16,57,Clippers,22000680
2021-03-25,22000681,Final,Lakers,76ers,2020,101,0.436,0.727,0.346,22,42,109,0.488,0.667,0.378,24,39,76ers,22000681
2021-03-25,22000682,Final,Kings,Warriors,2020,141,0.596,0.842,0.5,28,38,119,0.511,1,0.531,24,38,Kings,22000682
2021-03-24,22000667,Final,Pacers,Pistons,2020,116,0.464,0.786,0.441,25,37,111,0.53,0.632,0.393,29,41,Pacers,22000667
2021-03-24,22000668,Final,Raptors,Nuggets,2020,135,0.506,0.913,0.5,31,45,111,0.418,0.833,0.326,25,46,Raptors,22000668
2021-03-24,22000669,Final,Bucks,Celtics,2020,121,0.5,0.7,0.459,19,46,119,0.479,1,0.404,24,38,Bucks,22000669
2021-03-24,22000670,Final,Magic,Suns,2020,112,0.467,0.789,0.351,18,49,111,0.444,0.909,0.333,22,47,Magic,22000670
2021-03-24,22000671,Final,Bulls,Cavaliers,2020,94,0.446,0.857,0.286,21,45,103,0.457,0.8,0.379,28,46,Cavaliers,22000671
2021-03-24,22000672,Final,Rockets,Hornets,2020,97,0.384,0.682,0.327,24,39,122,0.513,0.759,0.474,27,50,Hornets,22000672
2021-03-24,22000673,Final,Timberwolves,Mavericks,2020,108,0.442,0.769,0.316,24,37,128,0.485,0.727,0.364,27,53,Mavericks,22000673
2021-03-24,22000674,Final,Thunder,Grizzlies,2020,107,0.453,0.647,0.286,26,44,116,0.475,0.846,0.367,19,56,Grizzlies,22000674
2021-03-24,22000675,Final,Spurs,Clippers,2020,101,0.459,0.842,0.318,22,40,134,0.557,0.633,0.515,23,44,Clippers,22000675
2021-03-24,22000676,Final,Jazz,Nets,2020,118,0.451,0.929,0.418,24,56,88,0.361,0.733,0.2,19,48,Jazz,22000676
2021-03-24,22000677,Final,Kings,Hawks,2020,110,0.476,0.909,0.333,21,42,108,0.482,0.826,0.28,17,42,Kings,22000677
2021-03-23,22000661,Final,Magic,Nuggets,2020,99,0.443,0.714,0.324,27,37,110,0.495,0.923,0.267,25,52,Nuggets,22000661
2021-03-23,22000662,Final,Knicks,Wizards,2020,131,0.511,0.875,0.533,23,42,113,0.481,0.8,0.391,25,38,Knicks,22000662
2021-03-23,22000663,Final,Pelicans,Lakers,2020,128,0.522,0.923,0.345,28,53,111,0.424,0.7,0.486,25,34,Pelicans,22000663
2021-03-23,22000664,Final,Heat,Suns,2020,100,0.419,0.882,0.361,23,50,110,0.495,0.889,0.324,29,39,Suns,22000664
2021-03-23,22000665,Final,Warriors,76ers,2020,98,0.434,0.692,0.32,22,38,108,0.453,0.657,0.292,15,51,76ers,22000665
2021-03-23,22000666,Final,Trail Blazers,Nets,2020,112,0.4,0.913,0.345,25,44,116,0.494,0.778,0.3,25,47,Nets,22000666
2021-03-22,22000653,Final,Cavaliers,Kings,2020,105,0.427,0.826,0.235,22,39,119,0.544,0.667,0.433,26,49,Kings,22000653
2021-03-22,22000654,Final,Timberwolves,Thunder,2020,103,0.413,0.722,0.359,24,42,112,0.471,0.9,0.568,27,47,Thunder,22000654
2021-03-22,22000655,Final,Spurs,Hornets,2020,97,0.462,0.824,0.344,17,38,100,0.42,0.87,0.375,27,40,Hornets,22000655
2021-03-22,22000656,Final,Bulls,Jazz,2020,95,0.406,0.917,0.231,21,49,120,0.489,0.867,0.436,25,46,Jazz,22000656
2021-03-22,22000657,Final,Rockets,Raptors,2020,117,0.456,0.808,0.389,28,47,99,0.425,0.789,0.25,19,44,Rockets,22000657
2021-03-22,22000658,Final,Grizzlies,Celtics,2020,132,0.5,0.667,0.343,38,54,126,0.522,0.625,0.486,31,43,Grizzlies,22000658
2021-03-22,22000659,Final,Bucks,Pacers,2020,140,0.564,0.667,0.615,35,55,113,0.405,0.917,0.24,27,40,Bucks,22000659
2021-03-22,22000660,Final,Clippers,Hawks,2020,119,0.494,0.9,0.447,26,44,110,0.453,0.75,0.353,21,48,Clippers,22000660
2021-01-01,22000069,Final,Hornets,Grizzlies,2020,93,0.407,0.667,0.29,23,42,108,0.478,0.8,0.359,34,48,Grizzlies,22000069
2021-01-01,22000070,Final,Pistons,Celtics,2020,96,0.409,0.65,0.324,18,48,93,0.47,0.5,0.258,20,45,Pistons,22000070
